index,bart_scores,t5_movie_scores,t5_synthetic_scores
513,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2413793103448276, 'ROUGE-2': 0.08139534883720931, 'ROUGE-L': 0.20689655172413793, 'BLEU': 0.019143978893406643}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.26666666666666666, 'ROUGE-2': 0.06756756756756757, 'ROUGE-L': 0.19999999999999998, 'BLEU': 0.02082561721831121}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.39999999999999997, 'ROUGE-2': 0.13592233009708737, 'ROUGE-L': 0.2476190476190476, 'BLEU': 0.022687283113162517}"
514,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.38372093023255816, 'ROUGE-2': 0.06432748538011696, 'ROUGE-L': 0.20930232558139536, 'BLEU': 0.02153074942961503}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.38461538461538464, 'ROUGE-2': 0.06451612903225808, 'ROUGE-L': 0.22435897435897437, 'BLEU': 0.026106409101730104}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2846975088967972, 'ROUGE-2': 0.035842293906810034, 'ROUGE-L': 0.199288256227758, 'BLEU': 0.01186052453109623}"
515,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.2727272727272727, 'ROUGE-2': 0.0574712643678161, 'ROUGE-L': 0.18181818181818182, 'BLEU': 0.013869150613561924}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.36477987421383645, 'ROUGE-2': 0.10191082802547771, 'ROUGE-L': 0.18867924528301888, 'BLEU': 0.017401288348985692}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2595419847328244, 'ROUGE-2': 0.015503875968992251, 'ROUGE-L': 0.16793893129770995, 'BLEU': 0.013874945548775292}"
516,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.2272727272727273, 'ROUGE-2': 0.011494252873563218, 'ROUGE-L': 0.17045454545454547, 'BLEU': 0.009667609274460677}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2248520710059172, 'ROUGE-2': 0.023952095808383235, 'ROUGE-L': 0.17751479289940827, 'BLEU': 0.01193711378520897}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.32380952380952377, 'ROUGE-2': 0.038834951456310676, 'ROUGE-L': 0.22857142857142854, 'BLEU': 0.01896335202255349}"
517,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.25125628140703515, 'ROUGE-2': 0.04060913705583756, 'ROUGE-L': 0.1708542713567839, 'BLEU': 0.011986404498120627}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2771084337349397, 'ROUGE-2': 0.03658536585365854, 'ROUGE-L': 0.1566265060240964, 'BLEU': 0.013390365215269017}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.3389830508474576, 'ROUGE-2': 0.05172413793103448, 'ROUGE-L': 0.22033898305084745, 'BLEU': 0.014682782081272043}"
518,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.24309392265193366, 'ROUGE-2': 0.0, 'ROUGE-L': 0.12154696132596683, 'BLEU': 0.005404393853827606}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.20833333333333334, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1111111111111111, 'BLEU': 0.006363680101707749}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.19718309859154928, 'ROUGE-2': 0.0, 'ROUGE-L': 0.12676056338028172, 'BLEU': 0.006755095961404794}"
519,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.1904761904761905, 'ROUGE-2': 0.03614457831325301, 'ROUGE-L': 0.14285714285714285, 'BLEU': 0.01557280929955793}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.21897810218978103, 'ROUGE-2': 0.044444444444444446, 'ROUGE-L': 0.16058394160583941, 'BLEU': 0.011709636712712499}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.30952380952380953, 'ROUGE-2': 0.024390243902439025, 'ROUGE-L': 0.19047619047619044, 'BLEU': 0.009476270253822814}"
520,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.39823008849557523, 'ROUGE-2': 0.11607142857142858, 'ROUGE-L': 0.23008849557522124, 'BLEU': 0.03961915740635266}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.36453201970443355, 'ROUGE-2': 0.06965174129353234, 'ROUGE-L': 0.22660098522167485, 'BLEU': 0.017195176300267817}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.35365853658536583, 'ROUGE-2': 0.03703703703703704, 'ROUGE-L': 0.2195121951219512, 'BLEU': 0.02065796465979521}"
521,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.23232323232323226, 'ROUGE-2': 0.02040816326530612, 'ROUGE-L': 0.1414141414141414, 'BLEU': 0.00907789713705135}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.23391812865497078, 'ROUGE-2': 0.01183431952662722, 'ROUGE-L': 0.14035087719298245, 'BLEU': 0.010655433283340695}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2647058823529412, 'ROUGE-2': 0.0, 'ROUGE-L': 0.22058823529411764, 'BLEU': 0.008197735308685963}"
522,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.28070175438596495, 'ROUGE-2': 0.03550295857988166, 'ROUGE-L': 0.15204678362573099, 'BLEU': 0.01025146424166713}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.25149700598802394, 'ROUGE-2': 0.012121212121212121, 'ROUGE-L': 0.16766467065868265, 'BLEU': 0.00616940588712946}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2063492063492063, 'ROUGE-2': 0.0, 'ROUGE-L': 0.15873015873015872, 'BLEU': 0.007591533805950052}"
523,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.27225130890052357, 'ROUGE-2': 0.07407407407407407, 'ROUGE-L': 0.19895287958115182, 'BLEU': 0.028068781119828714}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2696629213483146, 'ROUGE-2': 0.04545454545454545, 'ROUGE-L': 0.17977528089887643, 'BLEU': 0.010269399675113254}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.3025210084033613, 'ROUGE-2': 0.06837606837606838, 'ROUGE-L': 0.26890756302521013, 'BLEU': 0.01779467974402584}"
524,"{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.19767441860465115, 'ROUGE-2': 0.09411764705882354, 'ROUGE-L': 0.13953488372093023, 'BLEU': 0.012760939405363433}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.19718309859154934, 'ROUGE-2': 0.08571428571428572, 'ROUGE-L': 0.15492957746478872, 'BLEU': 0.014464869934510743}","{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.25287356321839083, 'ROUGE-2': 0.023529411764705882, 'ROUGE-L': 0.16091954022988506, 'BLEU': 0.01829990656233648}"
525,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2117647058823529, 'ROUGE-2': 0.07142857142857142, 'ROUGE-L': 0.1411764705882353, 'BLEU': 0.01876813313812737}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.23841059602649003, 'ROUGE-2': 0.08053691275167786, 'ROUGE-L': 0.1589403973509934, 'BLEU': 0.018014872008309056}","{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 2.0, 'Overall_Average': 3.0, 'ROUGE-1': 0.24528301886792453, 'ROUGE-2': 0.01923076923076923, 'ROUGE-L': 0.169811320754717, 'BLEU': 0.00793776872994554}"
526,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.25862068965517243, 'ROUGE-2': 0.05217391304347826, 'ROUGE-L': 0.15517241379310345, 'BLEU': 0.02145075539324312}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.3248730964467005, 'ROUGE-2': 0.041025641025641026, 'ROUGE-L': 0.17258883248730966, 'BLEU': 0.013759881444970748}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.31137724550898205, 'ROUGE-2': 0.03636363636363636, 'ROUGE-L': 0.20359281437125748, 'BLEU': 0.028174996235250258}"
527,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.0, 'ROUGE-1': 0.2374429223744292, 'ROUGE-2': 0.04608294930875577, 'ROUGE-L': 0.17351598173515984, 'BLEU': 0.014322326918921198}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 2.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.3285024154589372, 'ROUGE-2': 0.08780487804878048, 'ROUGE-L': 0.18357487922705312, 'BLEU': 0.035189541721255456}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2931937172774869, 'ROUGE-2': 0.021164021164021166, 'ROUGE-L': 0.1675392670157068, 'BLEU': 0.014655931972660343}"
528,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.34653465346534656, 'ROUGE-2': 0.06, 'ROUGE-L': 0.18811881188118815, 'BLEU': 0.014033165235128157}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.3240223463687151, 'ROUGE-2': 0.1016949152542373, 'ROUGE-L': 0.22346368715083798, 'BLEU': 0.025332224881179054}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.3684210526315789, 'ROUGE-2': 0.08, 'ROUGE-L': 0.23684210526315788, 'BLEU': 0.02079139637398573}"
529,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.17924528301886794, 'ROUGE-2': 0.02857142857142857, 'ROUGE-L': 0.1320754716981132, 'BLEU': 0.007152965616169271}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2303030303030303, 'ROUGE-2': 0.06134969325153375, 'ROUGE-L': 0.1696969696969697, 'BLEU': 0.011491528926538751}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.31304347826086953, 'ROUGE-2': 0.05309734513274336, 'ROUGE-L': 0.19130434782608693, 'BLEU': 0.015955191438706162}"
530,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2912621359223301, 'ROUGE-2': 0.06862745098039215, 'ROUGE-L': 0.1553398058252427, 'BLEU': 0.014459536877504734}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.26229508196721313, 'ROUGE-2': 0.06629834254143646, 'ROUGE-L': 0.15300546448087432, 'BLEU': 0.014286908221224415}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.24, 'ROUGE-2': 0.040540540540540536, 'ROUGE-L': 0.18666666666666665, 'BLEU': 0.018739719763357532}"
531,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.12048192771084336, 'ROUGE-2': 0.0, 'ROUGE-L': 0.09638554216867469, 'BLEU': 0.004090854579039319}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.10144927536231885, 'ROUGE-2': 0.0, 'ROUGE-L': 0.10144927536231885, 'BLEU': 0.004512439047584269}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.20895522388059704, 'ROUGE-2': 0.0, 'ROUGE-L': 0.11940298507462685, 'BLEU': 0.010097435863652391}"
532,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.29333333333333333, 'ROUGE-2': 0.07174887892376683, 'ROUGE-L': 0.18666666666666665, 'BLEU': 0.01968438202173369}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.3282051282051282, 'ROUGE-2': 0.062176165803108814, 'ROUGE-L': 0.22564102564102564, 'BLEU': 0.014342163748676934}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.35443037974683544, 'ROUGE-2': 0.10256410256410256, 'ROUGE-L': 0.24050632911392406, 'BLEU': 0.029884721033940163}"
533,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.4050632911392405, 'ROUGE-2': 0.07659574468085108, 'ROUGE-L': 0.23628691983122363, 'BLEU': 0.021552320916802432}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.3755868544600939, 'ROUGE-2': 0.04739336492890995, 'ROUGE-L': 0.22535211267605634, 'BLEU': 0.025792928196969513}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.32214765100671144, 'ROUGE-2': 0.06802721088435375, 'ROUGE-L': 0.2416107382550336, 'BLEU': 0.01951507337226653}"
534,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.20118343195266272, 'ROUGE-2': 0.04790419161676647, 'ROUGE-L': 0.14201183431952663, 'BLEU': 0.016891237013553672}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2027027027027027, 'ROUGE-2': 0.0410958904109589, 'ROUGE-L': 0.16216216216216217, 'BLEU': 0.017403328075675736}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.22413793103448276, 'ROUGE-2': 0.08771929824561404, 'ROUGE-L': 0.18965517241379312, 'BLEU': 0.03130188039041582}"
535,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.20942408376963353, 'ROUGE-2': 0.042328042328042326, 'ROUGE-L': 0.14659685863874347, 'BLEU': 0.010120621747504912}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.21301775147928995, 'ROUGE-2': 0.023952095808383235, 'ROUGE-L': 0.1420118343195266, 'BLEU': 0.011758821720109771}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.1652892561983471, 'ROUGE-2': 0.01680672268907563, 'ROUGE-L': 0.1487603305785124, 'BLEU': 0.014228979991823062}"
536,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.16666666666666666, 'ROUGE-2': 0.05194805194805195, 'ROUGE-L': 0.15384615384615385, 'BLEU': 0.011423237079532396}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.1313868613138686, 'ROUGE-2': 0.02962962962962963, 'ROUGE-L': 0.1167883211678832, 'BLEU': 0.010721877494373266}","{'Descriptiveness': 1.0, 'Coherence': 2.0, 'Completeness': 2.0, 'Fluency': 1.0, 'Conciseness': 1.0, 'Overall_Average': 1.4, 'ROUGE-1': 0.1694915254237288, 'ROUGE-2': 0.017241379310344827, 'ROUGE-L': 0.1694915254237288, 'BLEU': 0.010829280780439645}"
537,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.3442622950819672, 'ROUGE-2': 0.04132231404958678, 'ROUGE-L': 0.19672131147540983, 'BLEU': 0.02456192114616835}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.38565022421524664, 'ROUGE-2': 0.06334841628959276, 'ROUGE-L': 0.2242152466367713, 'BLEU': 0.028575996376226976}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.35576923076923067, 'ROUGE-2': 0.0970873786407767, 'ROUGE-L': 0.21153846153846156, 'BLEU': 0.029525554002374155}"
538,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2824858757062147, 'ROUGE-2': 0.06857142857142857, 'ROUGE-L': 0.22598870056497172, 'BLEU': 0.03390706761568252}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.27218934911242604, 'ROUGE-2': 0.03592814371257485, 'ROUGE-L': 0.20118343195266272, 'BLEU': 0.013770072765186938}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.3142857142857143, 'ROUGE-2': 0.07246376811594202, 'ROUGE-L': 0.24285714285714283, 'BLEU': 0.045807050734186935}"
539,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.18823529411764706, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1411764705882353, 'BLEU': 0.0049249498891859875}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.18978102189781024, 'ROUGE-2': 0.029629629629629627, 'ROUGE-L': 0.145985401459854, 'BLEU': 0.009856865530436179}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.22608695652173916, 'ROUGE-2': 0.017699115044247787, 'ROUGE-L': 0.15652173913043477, 'BLEU': 0.012629739013642335}"
540,"{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.3644067796610169, 'ROUGE-2': 0.09401709401709403, 'ROUGE-L': 0.22033898305084745, 'BLEU': 0.02691335087286934}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.4433962264150943, 'ROUGE-2': 0.1523809523809524, 'ROUGE-L': 0.28301886792452835, 'BLEU': 0.047212143573850854}","{'Descriptiveness': 1.0, 'Coherence': 1.0, 'Completeness': 1.0, 'Fluency': 1.0, 'Conciseness': 1.0, 'Overall_Average': 1.0, 'ROUGE-1': 0.25555555555555554, 'ROUGE-2': 0.033707865168539325, 'ROUGE-L': 0.2111111111111111, 'BLEU': 0.01721146886949316}"
541,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.18823529411764708, 'ROUGE-2': 0.03571428571428571, 'ROUGE-L': 0.12941176470588234, 'BLEU': 0.007590213243935784}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.16666666666666666, 'ROUGE-2': 0.014084507042253523, 'ROUGE-L': 0.12500000000000003, 'BLEU': 0.004831778602631679}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2166666666666667, 'ROUGE-2': 0.05084745762711865, 'ROUGE-L': 0.16666666666666666, 'BLEU': 0.006691330826296448}"
